Id,Label,Component ID,Degré Entrant,Degré Sortant,Degré,Weighted Degree,Weighted In-Degree,Weighted Out-Degree,Eccentricity,Closeness Centrality,Betweenness Centrality,Modularity Class,PageRank,Eigenvector Centrality
15958,molding machine operator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15959,cab driver,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15960,delivery specialist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15961,otr hotshot driver,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15962,dsp operator plus,6980,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15963,in home service technician,6981,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15964,production test technician ii,6982,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15965,senior de underwriter,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15966,hud auditor,6983,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15967,underwriting,6984,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15968,fha appraisal underwriter,6985,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15969,fha qa underwriter,6986,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15970,chaplain assistant,6987,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15971,human resource,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15972,supply manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15973,receiving supervisor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15974,dept supervisor,6988,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15975,system clerk,6989,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15976,distribution coordinator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15977,section supervisor,6990,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15978,relocation counselor,6991,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15979,transportation clerk,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15980,transit researcher,6992,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15981,customer service account manager,6993,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15982,customer service representative sales assistant,6994,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15983,data management analyst,6995,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15984,strategy analyst,6996,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15985,consultant ba,6997,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15986,ecoms it ba,6998,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15987,ba,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15988,test analyst software tester,6999,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15989,national grocery chain,7000,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15990,courtroom deputy clerk,7001,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15991,portfolio administrator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15992,siebel crm consultant,7002,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15993,principal research scientist,7003,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15994,senior principal database analyst,7004,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15995,senior support consultant,7005,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15996,senior systems architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15997,director business development,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15998,senior data warehouse architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
15999,business process and data analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16000,data architect and business analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16001,data architect and dba manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16002,data modeler business process analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16003,lead project analyst and data architect,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16004,principal data architect and business analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16005,sas developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16006,paydiant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16007,physio,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16008,senior ios,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16009,transportnett,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16010,senior iphone developer,7006,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16011,android application developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16012,customer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16013,head graphic designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16014,cut and sew knits designer,7007,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16015,freelancer designer,7008,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16016,freelance cad designer,7009,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16017,cad design manager and system administrator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16018,associate and supervisor,7010,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16019,senior technical operations engineer,7011,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16020,engineering program manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16021,donation coordinator,7012,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16022,process design engineer plant manager sales engineer ehs coordinator,7013,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16023,senior project design liaison engineer,7014,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16024,digital executive,7015,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16025,inventory control specialist,0,0,14,14,117.0,0.0,117.0,12.0,5.278743315508021,0.0,8,7.473841833415897E-5,0.0
16026,journeyman level electrician,7016,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16027,lead warehouse specialist,7017,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16028,sample management supervisor,7018,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16029,student cook,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16030,front desk assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16031,student office assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16032,physics lecturer laboratory instructor,7019,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16033,part time programmer,7020,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16034,assistant operation manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16035,assistant to senior major gift officer,7021,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16036,intern office assistant,7022,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16037,intern leader,7023,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16038,investment assistant intern,7024,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16039,service associate,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16040,soft lines manager,7025,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16041,campus representative,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16042,cognitive and emotional intelligence research assistant,7026,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16043,health psychology graduate research intern,7027,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16044,psychology research assistant,7028,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16045,psychology trainee assessment practicum,7029,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16046,public heath research assistant,7030,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16047,student engineer,7031,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16048,test pilot,7032,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16049,undergraduate research fellow,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16050,technical drafter,7033,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16051,new england sales representative,7034,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16052,gabberts visual merchandising specialist,7035,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16053,principal clerk typist,7036,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16054,accounting clerk i,7037,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16055,national sales director,0,0,15,15,260.0,0.0,260.0,11.0,5.217977528089888,0.0,3,4.3591979192571516E-4,0.0
16056,guest liason,7038,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16057,information assurance specialist,7039,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16058,it audit consultant,7040,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16059,operations mgr,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16060,financial auditor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16061,cunard line limited,7041,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16062,financial it consultant,7042,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16063,it financial auditor,7043,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16064,senior edp audit manager,7044,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16065,senior citrix engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16066,citrix administrator,7045,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16067,lan technician,7046,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16068,circuit engineer,7047,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16069,municipal manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16070,strategy consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16071,director of college success programs,7048,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16072,group co leader,7049,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16073,individual supervisor,7050,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16074,masters student counselor intern,7051,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16075,literacy tutor,7052,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16076,achievement coach,7053,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16077,career advisor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16078,job placement specialist,7054,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16079,business development associate,0,0,15,15,142.0,0.0,142.0,12.0,5.162650602409639,0.0,14,7.473841833415897E-5,0.0
16080,director of enrollment,7055,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16081,licensed appraiser,7056,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16082,educational tutor,7057,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16083,lead trainer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16084,visual presentation director,7058,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16085,regional visual merchandising manager,7059,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16086,northern ohio representative trainer,7060,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16087,nw illinois representative trainer,7061,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16088,ohio state representative trainer,7062,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16089,visual display manager,7063,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16090,showroom assistant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16091,iseniorael executive secretary,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16092,regional visual manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16093,visual supervisor,7064,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16094,visual lead,7065,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16095,game design lead,7066,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16096,treyarch,7067,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16097,senior level designer,7068,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16098,senior game,7069,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16099,lead designer assistant producer,7070,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16100,senior software support analyst,7071,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16101,dialup support,7072,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16102,para transit operator,7073,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16103,insurance specialist,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16104,msw clinical intern,7074,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16105,sye supervisor top facilitator community outreach worker,7075,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16106,foster care case manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16107,residential case manager,7076,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16108,territorial sales manager,7077,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16109,regional business banking officer,7078,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16110,regional consulting sales manager,7079,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16111,scooper,7080,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16112,sandwich artist,0,0,15,15,230.0,0.0,230.0,12.0,5.293172690763052,0.0,8,7.473841833415897E-5,0.0
16113,operation intern,7081,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16114,study abroad student,7082,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16115,seasonal sales associate,0,0,15,15,251.0,0.0,251.0,13.0,5.449799196787149,0.0,8,7.473841833415897E-5,0.0
16116,special projects,7083,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16117,schedule delay analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16118,lead scheduler,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16119,outage scheduler,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16120,field office administrator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16121,project engineer ii,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16122,construction manager i,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16123,material analyst,7084,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16124,production inventory control supervisor,7085,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16125,senior desktop support tech project lead,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16126,noc engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16127,noc technician,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16128,network operation engineer,7086,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16129,gtefield network infrastructure engineer,7087,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16130,netware engineer,7088,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16131,noc network technician,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16132,senior network infrastructure security engineer,7089,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16133,senior pro engg,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16134,valiant machine toolsap abap consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16135,sap xi abap consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16136,break fix manager,7090,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16137,sap otc team lead,7091,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16138,account planner,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16139,social media administrator event mentor,7092,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16140,small business owner,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16141,advertising intern,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16142,front of house manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16143,human resources analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16144,human resources staffing consultant,7093,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16145,human resources technician i,7094,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16146,hi lo driver,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16147,unix system administration,7095,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16148,contractor support,7096,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16149,certified lead auditor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16150,technical services engineer,7097,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16151,application systems analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16152,senior instrumentation designer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16153,senior designer and construction superintendent,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16154,senior controls designer,7098,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16155,electrical instrumentation engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16156,dy instrumentation engineer,7099,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16157,seasonal teller,7100,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16158,senior account manager ii,7101,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16159,maxim recruiter and account manager,7102,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16160,divisional manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16161,patient account associate,7103,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16162,preflight engineer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16163,manager of technical,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16164,it systems administrator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16165,technical field support team lead,7104,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16166,saxophone section leader,7105,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16167,help desk tier  support,7106,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16168,senior help desk analyst system administrator,7107,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16169,junior network administrator,7108,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16170,machine forklift operator,7109,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16171,copier assembly technician,7110,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16172,second cook banquet,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16173,line chef,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16174,head line chef,7111,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16175,private cook,7112,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16176,chef tournant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16177,lead chef,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16178,st sous chef,7113,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16179,senior line cook,7114,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16180,tournant in may,7115,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16181,nutrition intern,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16182,prepared foods associate team leader,7116,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16183,dining services director and head chef,7117,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16184,catering director,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16185,food service director resource manager,7118,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16186,yoga instructor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16187,director of food service,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16188,peoplesoft analyst,7119,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16189,enhancement of application fleet alarm manager,7120,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16190,senior peoplesoft developer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16191,technical peoplesoft manager,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16192,peoplesoft fscm upgrade,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16193,peoplesoft developer gl,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16194,data analysis consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16195,grc implementation consultant,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16196,migration administrator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16197,training supervisor,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16198,senior consultant finance manufacturing lead,7121,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16199,technical business analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16200,senior business hris analyst,7122,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16201,senior peoplesoft analyst,7123,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16202,senior hris business analyst,7124,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16203,lead programmer analyst conversion projectlead programmer analyst,7125,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16204,programmer analyst social welfare,7126,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16205,programmer payroll system,7127,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16206,share accounting system,7128,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16207,plsql,7129,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16208,permanent analyst,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16209,permanent computer operator,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16210,permanent computer programmer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16211,permanent programmer,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16212,hr trainee,7130,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16213,senior options clerk,7131,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16214,finance technology consultant,7132,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16215,fiserv,7133,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
16216,kidder peabody assistant manager,7134,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0
